listing_id,title,price_aud,product_type,layer,query_source,seller_location,url
318231455008,"NEW HP BG1Q2PT ZBOOK ULTRA 14 G1A AI MAX+ 395 14"" 64GB (FIXED) 1TB W11P IR WL.h",7811.1,HP ZBook Ultra G1a,L2,"""AI Max+ 395""",Unknown,https://www.ebay.com.au/itm/318231455008
366233460446,HP Workstation Z2 G1a - Mini - 4U - 1 x Ryzen AI Max+ Pro 395 3 3 (A40MYET#ABD),7892.5,Other,L2,Ryzen AI Max PRO 395,Switzerland,https://www.ebay.com.au/itm/366233460446
287203158372,"AI Mini PC Ryzen Al Max+ 395 (Up to 5.1Ghz) Mini Gaming Computers, 128GB LPDDR5X",8028.99,Generic AI Mini PC,L2,Ryzen AI Max PRO 395,Unknown,https://www.ebay.com.au/itm/287203158372
365866700672,HP Workstation Z2 G1a - Mini - 4U - 1 x Ryzen AI Max+ Pro 395 3 3 (A40MYET#ABD),8078.04,Other,L2,Ryzen AI Max PRO 395,Germany,https://www.ebay.com.au/itm/365866700672
366233460451,HP Z2 Mini G1a Workstation B34KWES[AMD Ryzen AI Max Pro 395 128 (B34KWES#ABD),8080.88,HP Z2 G1a Mini,L2,Ryzen AI Max PRO 395,Switzerland,https://www.ebay.com.au/itm/366233460451
187596138762,HP ZBook Studio​ 99 Ultra Mobile Workstation AMD Ryzen AI Max+ PRO 395+128GB RAM,8288.76,HP ZBook Studio 99,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/187596138762
177438423437,HP ZBook Studio​ 99 Ultra Mobile Workstation AMD Ryzen AI Max+ PRO 395+128GB RAM,8288.76,HP ZBook Studio 99,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/177438423437
297650856840,HP Workstation Z2 G1a - Mini - 4U - 1 x Ryzen AI Max+ Pro 395 3 3 (A40MYET#ABD),8925.73,Other,L2,Ryzen AI Max PRO 395,Austria,https://www.ebay.com.au/itm/297650856840
366230029728,HP Z2 Mini G1a Workstation B34KWES[AMD Ryzen AI Max Pro 395 128 (B34KWES#ABD),9139.13,HP Z2 G1a Mini,L2,Ryzen AI Max PRO 395,Austria,https://www.ebay.com.au/itm/366230029728
389759426762,"AI Mini PC Ryzen Al Max+ 395 (Up to 5.1Ghz) Mini Gaming Computers, 128GB LPDDR5X",10495.62,Generic AI Mini PC,L2,Ryzen AI Max PRO 395,Unknown,https://www.ebay.com.au/itm/389759426762
147266020385,A40MYET#ABD HP Workstation Z2 G1a Mini 4U Ryzen AI Max+ Pro 395 3 GHz ~D~,11973.73,Other,L2,Ryzen AI Max PRO 395,Germany,https://www.ebay.com.au/itm/147266020385
366360717978,HP Z2 G1a Mini AMD Ryzen AI Max+ Pro 395 - Workstation 3 - Workstation,12128.5,HP Z2 G1a Mini,L2,Ryzen AI Max PRO 395,Austria,https://www.ebay.com.au/itm/366360717978
187588338655,ROG Flow X13 (2025) AMD Ryzen AI Max  395 64GB RAM 1TB SSD Notebook Computers,12381.0,ASUS ROG Flow X13,L3,"""AI Max+ 395"" notebook",China,https://www.ebay.com.au/itm/187588338655
358461388889,A3ZQ2ET#ABD HP ZBook Ultra G1a Mobile Workstation AMD Ryzen AI Max+ 395 3 GH ~D~,12793.16,HP ZBook Ultra G1a,L1,"HP ZBook Ultra G1a ""AI Max+ 395""",Germany,https://www.ebay.com.au/itm/358461388889
286561178954,"HP ZBook Ultra 14 G1a 14"" OLED 2.8K TOUCH AMD AI MAX+ PRO 395 128GB 2TB W11P 3YR",13826.0,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Unknown,https://www.ebay.com.au/itm/286561178954
366360717838,HP ZBook Ultra 14 G1a AMD Ryzen AI Max+ Pro 395 - Mobile Workstation - 3 GHz,13874.87,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Austria,https://www.ebay.com.au/itm/366360717838
